"cellID","lon","lat","proj_coord_x","proj_coord_y","cover_N","cover_area","cover_cells_survey","cover_cells_transect1","cover_cells_transect2","cover_cells_transect3","cover_cells_transect4","image_quality_score","year","gear","transect_location","depth","depth2","slope","logslope","tpi","distance2canyons","distance2canyons2","seafloorcurrents_mean","seafloorcurrents_residual","seafloorsalinity","seafloortemperature","npp_mean","log.flux.mean","sed.mean","cover_points_scorable"
"3441117",-62.8778025715853,-64.789428983423,-2476500,1268500,11,19.694624895504,"NBP1001","CRS_1289","CRS_1290",NA,NA,22.2493462628826,2010,"YOYO","Andvord_Mouth",0.48485595597622,0.378283471442837,1.05620673556495,1.21216243460518,-2.326593466867,-0.128569493402977,-0.74294813474801,-0.604906001161847,-0.856996191611413,0.143722335766742,-1.17844957155875,-0.832475867247598,-0.983706449729757,0.0848018189582326,1180
"3437783",-62.8411598823749,-64.7814171520447,-2476500,1270500,2,3.6839681783049,"NBP1001","CRS_1289",NA,NA,NA,23.7728205498748,2010,"YOYO","Andvord_Mouth",0.3913339012297,0.224008018636297,0.0333597022042193,0.607971912559994,-0.947580776953576,-0.123362931956794,-0.747686160896269,-0.789765989554697,-0.669085232069876,0.166145746469843,-1.16962506615569,-0.61985674396461,-1.04475976082862,-0.250998144176031,213
"3661201",-64.6281364142842,-65.934726390225,-2396500,1136500,3,5.4160923234341,"NBP1001","CRS_1295",NA,NA,NA,23.8397301708314,2010,"YOYO","Barilari_Inner",0.0679459252918296,-0.261600801630628,0.0375581907166848,0.611773702220109,-0.921851144315304,-0.262813159185393,-0.604904334369165,-0.50607360707129,-0.946216195009451,-1.07414384276159,-1.03920059931875,-2.81163582725834,-1.26161770549932,-0.464486862460065,323
"3664535",-64.6671859466901,-65.9422785391104,-2396500,1134500,5,9.139704874711,"NBP1001","CRS_1295",NA,NA,NA,19.9333191513082,2010,"YOYO","Barilari_Inner",0.0903804116867002,-0.230309121066741,0.109234107139193,0.673869123206354,-1.13740254152503,-0.265772589501383,-0.601516670212346,-0.45200990955218,-0.943972884554586,-0.995704427571348,-1.05425501814219,-1.65598389184342,-1.43749340963583,-0.738019282761485,540
"3661202",-64.6096111869377,-65.9506618261277,-2394500,1136500,4,7.1365318648334,"NBP1001","CRS_1297",NA,NA,NA,20.6373459255797,2010,"YOYO","Barilari_Inner",0.183193732863256,-0.0970560169995419,0.915175239728985,1.1526604839204,-2.10485239388109,-0.257893357631968,-0.610503155920568,-0.630937132073099,-0.944789251208824,-1.16817475717649,-1.02684075796642,-2.9044975480983,-1.7857958251624,-1.12051990302038,429
"3664525",-64.8508528132635,-65.7827854606851,-2416500,1134500,10,18.0913020499432,"NBP1001","CRS_1300",NA,NA,NA,19.0821835963849,2010,"YOYO","Barilari_Outer",-0.00783663136969762,-0.364660473404061,0.480436533905769,0.932360513771145,-3.54925237975957,-0.314418494620734,-0.543702052118226,-0.779994400943555,-0.567336129572127,-0.156825072923869,-1.16960038420335,0.604797355632547,-0.93931485111114,0.133726316898324,1062
"3664524",-64.8690826420997,-65.7668279915052,-2418500,1134500,8,14.8023853606808,"NBP1001","CRS_1300",NA,NA,NA,21.4163412212678,2010,"YOYO","Barilari_Outer",0.215701398951619,-0.0489383401870945,1.13603967716813,1.24386320613078,-2.47205298024018,-0.319198663989722,-0.537804264748667,-0.788958579564489,-0.522687891341712,-0.112431822404203,-1.17652469369665,0.787120737701801,-0.855878447496148,0.211560745439378,861
"3054418",-57.8405759802899,-64.4686477771643,-2386500,1500500,3,10.0282810845136,"NBP1001","CRS_1315",NA,NA,NA,19.5001735384504,2010,"YOYO","Lockyer",0.299614019730662,0.0787363660360804,-0.623840160747553,-0.582489422876585,-0.477143703884247,0.585378707649196,-0.96339079376514,-0.570481290333091,-0.64328075854047,-2.13459257548168,-1.02873655199934,0.828170748275448,-0.45429072605257,0.883160671707904,314
"3261076",-61.0315519584212,-64.2664555894894,-2486500,1376500,8,25.4143930750041,"NBP1001","CRS_1320",NA,NA,NA,20.0624776316379,2010,"YOYO","Hughes",0.516552329343673,0.431979134428961,0.404927005576784,0.886509818344313,-2.25761171532058,0.151767498403978,-0.932626584836893,-0.667722846292678,-0.938074821432092,-1.1146817407457,-1.22672385449208,-0.573194860851881,-1.0506567768178,-0.19984980542048,836
"3277742",-61.2858442260724,-64.2473167391693,-2494500,1366500,3,10.009591698779,"NBP1001","CRS_1323",NA,NA,NA,24.9863470268428,2010,"YOYO","Hughes",0.27995982186173,0.0483838231532864,0.915541855116455,1.15282149184915,-0.671655709524968,0.117740782276571,-0.916713727213688,-0.653958713561738,-0.793903801935934,-0.966108927224904,-1.27495081724929,-0.476957494351731,-0.982273384694959,-0.0486286299692891,319
"3277743",-61.2664760129362,-64.2626875781622,-2492500,1366500,22,76.6424332000889,"NBP1001","CRS_1323",NA,NA,NA,24.2363665483982,2010,"YOYO","Hughes",0.870357705707791,1.07976186180077,0.200478069710729,0.746136293845476,1.02229042140587,0.119333603543464,-0.917502436302283,-0.702276420603281,-0.771285087971565,-0.971835259667415,-1.27325546582289,-0.474809976547513,-1.12167587396532,-0.288803438038828,2334
"3277744",-61.2470838860394,-64.2780564750937,-2490500,1366500,2,6.6755904387361,"NBP1001","CRS_1323",NA,NA,NA,23.6152033862103,2010,"YOYO","Hughes",0.925005995184776,1.18774064135787,-0.375617116894711,0.0955136464364289,-0.235196129360484,0.12095550923836,-0.918301196641709,-0.708159293783162,-0.779303850241314,-0.977136369403799,-1.27104682411392,-0.43396103987645,-1.10153447130433,-0.257669666622407,215
"3274410",-61.2117311331486,-64.2696197213438,-2490500,1368500,12,40.7814332711308,"NBP1001","CRS_1323",NA,NA,NA,23.8266603704501,2010,"YOYO","Hughes",1.01770565319319,1.37575307637219,-0.258049741495116,0.281728367698894,-0.333301501646969,0.126463866508443,-0.920980404665781,-0.709511408481296,-0.783187569338839,-1.00208276816325,-1.26618730928256,-0.325700788428894,-0.703457526050933,0.634090500376531,1274
"3274408",-61.2505219415222,-64.2388913815508,-2494500,1368500,14,47.1851410850716,"NBP1001","CRS_1324",NA,NA,NA,25.9608301722662,2010,"YOYO","Hughes",0.189022030392708,-0.0884841876339684,0.46334952830029,0.922227652762911,-1.8638602388344,0.123266015696237,-0.919431255631551,-0.679792329051212,-0.783017289031559,-0.998907771957505,-1.26990831010892,-0.418007660543696,-1.00522146543251,-0.113120013617591,1474
"3427785",-62.6558074479805,-64.8197478065397,-2468500,1276500,17,57.1135763198743,"NBP1001","CRS_1337","CRS_1338",NA,NA,9.48990671782066,2010,"YOYO","Andvord_Middle",0.551542224157825,0.492082475767663,0.013822151607306,0.59002261277659,-1.83899800610287,-0.0979389228453609,-0.770161582269636,-0.778660270526617,-0.725354098735547,0.822547863827993,-0.984536520509492,NA,-4.38589765467036,-1.6364509722068,1815
"3158593",-27.3639602880244,-75.1724179670379,-744500,1438500,5,NA,"PS06","PS06_289",NA,NA,NA,36.5071679089266,1984,"FTS","",0.720190387053253,0.793965722177293,-0.676738842213451,-0.864248649425212,-0.0546016851201712,-0.732461231460043,0.118637390942019,-0.764259106757983,-0.384450207009414,-0.767388182561521,0.289162974170309,0.264206066313259,-0.862198621788718,0.211560745439378,529
"3765352",-36.7545457737433,-77.7024674512047,-802500,1074500,4,NA,"PS06","PS06_292",NA,NA,NA,37.5263545490441,1984,"FTS","",-1.48572623714757,-1.55945626089326,-0.674091045838335,-0.84732305968738,-0.27957195185814,0.162172632055318,-0.937100412286568,-0.625945403191263,-0.140634463297654,-0.990176532391696,-1.52148248926203,0.141188567466268,-0.927445824135022,-0.435576931859102,385
"3128545",-29.632491037519,-74.6663641671655,-828500,1456500,5,NA,"PS14","PS14_245",NA,NA,NA,41.8811514918908,1989,"FTS","",0.258331382195392,0.0152993329317069,0.0231535230491876,0.598649008150562,-0.125568723891675,-0.723301948133201,0.100948563675025,-0.308929091088682,-0.569625621391665,0.0190470383302861,0.79971320630547,0.566362822186928,-0.876830806428191,0.22490379033213,423
"3125209",-29.7173749238691,-74.6327312913206,-832500,1458500,2,NA,"PS14","PS14_246",NA,NA,NA,36.5823471612889,1989,"FTS","",0.0586935685387294,-0.274401955708819,0.0171083817285873,0.593071929512631,-0.0518548541235843,-0.71749552035947,0.089808597476397,-0.462304971311175,-0.393042743629334,0.0616260053038098,0.826165459877386,0.324419056688807,-0.964892031096375,-0.0197186993683261,197
"3118542",-29.5906506172658,-74.6102391589187,-830500,1462500,10,NA,"PS14","PS14_250","PS14_261",NA,NA,14.4903947300059,1989,"FTS","",-0.491866861238373,-0.926729994189424,-0.132882453188714,0.439467504714735,-0.11493968220923,-0.728697244177763,0.111350980081277,-0.186722775221953,-0.633078299015354,0.324215200427478,0.969219402674884,0.393885692487638,-1.19500543876385,-0.564559699155707,936
"3165258",-27.6176111187721,-75.1794703341968,-750500,1434500,5,NA,"PS14","PS14_256",NA,NA,NA,29.2284590472771,1989,"FTS","",0.58348113723945,0.547703815015902,-0.633027464112372,-0.624434089195817,-0.0873721078821064,-0.728035506115645,0.110072429565495,-0.821621310978404,-0.342056921594707,-0.604471189754037,0.38206670740109,0.251811058170574,-0.898508635105345,0.169307769945663,533
"3121882",-29.2673390899849,-74.679332096611,-818500,1460500,5,NA,"PS14","PS14_259",NA,NA,NA,43.9733343905843,1989,"FTS","",-0.100056455942145,-0.484574399654859,0.276533776053115,0.801470186417021,-0.095929781526188,-0.752771217426889,0.1583687683308,0.168871024614624,-0.698296648460394,0.252437607633229,0.93204234953396,0.795369316891053,-0.213230380163742,0.0803541373273152,501
"3121879",-29.4461484749125,-74.6527226926102,-824500,1460500,5,NA,"PS14","PS14_260",NA,NA,NA,47.563001593424,1989,"FTS","",-0.31280313021373,-0.73817997651227,-0.0589288667796245,0.519131608462375,-0.0140211734348517,-0.739425784998811,0.132182943418482,-0.302237893963319,-0.633926207843503,0.285463237809098,0.950182700192119,0.605032700049448,-0.536135525984662,0.193770018915709,489
"2718555",-20.7347083050395,-73.3588331985206,-644500,1702500,6,NA,"PS14","PS14_270",NA,NA,NA,39.6027260040104,1989,"FTS","",0.857719498042179,1.05509204578989,-0.639962309822072,-0.657725406287375,-0.0524810726525916,-0.857750613127572,0.374892303303456,-0.69057499647828,-0.677693313397513,-0.896797626126192,0.261507396817281,-0.305694086761249,-0.898853301234918,0.102592545481902,638
"2278576",-12.2369496743218,-71.6327914770168,-426500,1966500,5,NA,"PS14","PS14_275",NA,NA,NA,40.0494506943705,1989,"FTS","",0.778068109436746,0.902221673497869,0.0108681625011557,0.587270905921058,-0.238370262412158,-0.745025951215621,0.143134527189438,-0.659484141782234,-0.563656884826874,-1.75625775975022,-0.386609150829892,-0.998507714024247,-0.934708681663607,0.147069361791076,492
"2278578",-12.1255949503978,-71.6403694414633,-422500,1966500,1,NA,"PS14","PS14_276",NA,NA,NA,31.0241847283162,1989,"FTS","",NA,NA,NA,NA,NA,-0.738377847923196,0.130139516272129,NA,NA,-1.91642497905808,-0.391913098013114,-1.11464988048576,NA,NA,104
"2278577",-12.1812839916986,-71.6365889681116,-424500,1966500,7,NA,"PS14","PS14_276",NA,NA,NA,29.4862465244312,1989,"FTS","",1.02223298833006,1.38509164175863,0.362927541438181,0.859739054169434,0.203409848740421,-0.740832160719529,0.134928230564224,-0.610354269655993,-0.62805703502384,-1.83855252747601,-0.390780715193719,-1.11499501186003,-1.67203735079755,-0.878121254135383,715
"2288572",-12.6076912474416,-71.6622249747758,-438500,1960500,4,NA,"PS14","PS14_277",NA,NA,NA,37.5369615294021,1989,"FTS","",0.697568443864156,0.752299448989256,0.00420434935467425,0.581026283582989,0.0559850173398226,-0.754190642989337,0.161171653855324,-0.519353368777708,-0.750825298905883,-1.49511432182738,-0.309916508169562,-0.939632183543714,-0.789263072159734,-0.346623299240754,414
"2245229",-12.502846777755,-71.4305222040941,-440500,1986500,9,NA,"PS14","PS14_278",NA,NA,NA,27.5155933060208,1989,"FTS","",0.467413206193282,0.349038601140603,0.569871695604468,0.98327236515029,-0.167319081584435,-0.812976712746584,0.280257852863334,-0.779480825468023,-0.267814060822647,-1.44760277146279,-0.290197671985096,-0.422367597834111,-1.05712033532887,-0.279908074776994,837
"2241895",-12.4906664689374,-71.413001108719,-440500,1988500,1,NA,"PS14","PS14_278",NA,NA,NA,29.7051377352542,1989,"FTS","",0.684252803716423,0.727943855073057,0.400353074017027,0.883640283365468,0.838284346374558,-0.817369482471753,0.289391966318127,-0.727045610928907,-0.248355406989753,-1.45446303112164,-0.288833561791581,-0.318396316417233,-0.995459681320742,-0.0775385605702522,90
"2258566",-12.4966078739198,-71.5044992605251,-438500,1978500,5,NA,"PS14","PS14_278",NA,NA,NA,31.2468696334316,1989,"FTS","",0.117840383911121,-0.191521540993602,-0.504194423188539,-0.180859926078198,-0.15525729843779,-0.793758099743006,0.240680542303688,-0.784925695059375,-0.380849612879628,-1.41624968393102,-0.303815349647016,-0.808125605349478,-1.05795810328305,-0.224312054390526,526
"2285247",-12.0937601605556,-71.6792533839131,-420500,1962500,5,NA,"PS14","PS14_280",NA,NA,NA,38.8923359797027,1989,"FTS","",0.780186790890897,0.906229637184021,0.176853379492291,0.728082754614589,0.487030424550419,-0.725818155105791,0.105793776990343,-0.705707046488865,-0.525625388341754,-1.87761632007889,-0.369875573198458,-1.11463835588802,-1.12964516105824,-0.206521327866857,517
"2211872",-13.3049624243667,-71.1875303399722,-474500,2006500,6,NA,"PS14","PS14_285",NA,NA,NA,34.3422592090618,1989,"FTS","",0.335576871264102,0.134984807869441,0.180259853040546,0.730712878581118,0.480896584977436,-0.91503178534737,0.500921364559843,0.306718391979325,-0.939685132415983,0.410818891575358,0.984665588537884,-0.0312885622330224,0.190807695973285,-0.37627446486938,583
"2215206",-13.3177647308982,-71.2049835763021,-474500,2004500,2,NA,"PS14","PS14_285",NA,NA,NA,28.2793491993783,1989,"FTS","",0.518274938373455,0.434917784389365,-0.294100399494741,0.229379692649114,0.0896678191721939,-0.909710643653891,0.488979300692412,0.183219566460712,-0.93664432024343,0.113588219992537,0.804823156487563,-0.10554912741065,0.00526463147865844,0.193028783888046,188
"2191874",-12.9054421672701,-71.1071325081168,-462500,2018500,5,NA,"PS14","PS14_293",NA,NA,NA,38.0173029142316,1989,"FTS","",-0.477719294133053,-0.912661101278339,2.34299277246784,1.60831336926854,1.05736001616022,-0.919753397338625,0.511558100751077,0.221699223074421,-0.91558303076083,0.730898196567405,1.14931194583054,0.307917045848098,0.00119080994264208,-0.0842100830166283,524
"2195204",-13.1335731989592,-71.1084443593528,-470500,2016500,8,NA,"PS14","PS14_294",NA,NA,NA,43.4865291473364,1989,"FTS","",-2.12378824595438,-1.59606069430741,2.57594802755787,1.66205407899823,-0.161788583207201,-0.909710643653891,0.488979300692412,0.218277913636145,-0.922167432614897,0.971149025529198,1.19283654960295,0.283686275831755,0.0874288401576607,-0.364414025764424,850
"2181898",-11.462242171868,-71.1529491941548,-410500,2024500,12,NA,"PS14","PS14_304","PS14_305",NA,NA,32.5580071589294,1989,"FTS","",1.20075362799401,1.76492552107582,-0.0720463680183318,0.505604573369328,0.21924425924185,-0.848065060989875,0.354132544068895,-0.685917968968367,-0.562959981730833,-1.81088470339734,-0.375176218974043,-0.60123208418848,-1.10696830575298,-0.282131915592452,1179
"2178560",-11.6683318794248,-71.1210006345446,-418500,2026500,4,NA,"PS14","PS14_306",NA,NA,NA,30.0804995437899,1989,"FTS","",1.15673577375063,1.66916829315368,-0.554886758146649,-0.325747931921612,-0.035484571171946,-0.870427434726498,0.402303948927394,-0.451853602141463,-0.664586968799305,-1.34773213188374,-0.0898207792029153,-0.578753659585605,-0.857515514467842,0.2426945168558,372
"2175226",-11.6571424921745,-71.103439932278,-418500,2028500,7,NA,"PS14","PS14_307",NA,NA,NA,24.0026977364509,1989,"FTS","",1.13637821945392,1.62534727856057,-0.592759709294634,-0.455814222305597,-0.027630084711985,-0.873679252188581,0.409379440571493,-0.472221411303794,-0.596309955561754,-1.17772809397414,0.0151510138290638,-0.518318972343106,-1.10774739886436,-0.239878940098737,590
"3425310",-30.4136172961634,-76.4169600656005,-750500,1278500,1,NA,"PS18","PS18_126",NA,NA,NA,34.2865200824562,1990,"FTS","",0.786572824843097,0.918329510826481,-0.679238666612701,-0.880586707731772,-0.276359819168173,-0.287051484138589,-0.576721176718599,-0.744016985398805,-0.0613112643327707,-1.43011194415076,-0.430764220291922,0.362848131114446,-0.88721508787883,0.0247581169408478,104
"3411976",-30.1247293341128,-76.3725325449522,-746500,1286500,2,NA,"PS18","PS18_126",NA,NA,NA,25.8816464255857,1990,"FTS","",0.612550405058337,0.59895721426476,-0.503096315807611,-0.178011323079956,-0.245320318705612,-0.308635047135795,-0.55078584782307,-0.658771745234534,-0.187800599219389,-1.30447280858042,-0.384542941278967,0.314388410755086,-1.11165491024991,-0.313265687008874,191
"3335307",-28.4006633550376,-76.1236085181111,-720500,1332500,5,NA,"PS18","PS18_129",NA,NA,NA,26.2401237815974,1990,"FTS","",0.819949577001707,0.982040907514468,-0.697279845274467,-1.0104074632594,0.111582753427572,-0.422703680043797,-0.400591577172858,-0.72641843544578,-0.25681121054956,-1.32593238114963,-0.206604301314585,0.173210268830236,-0.909349103744393,0.0825779781427739,525
"3145265",-26.7311712928171,-75.1737823074625,-728500,1446500,2,NA,"PS18","PS18_131",NA,NA,NA,25.3103957943374,1990,"FTS","",0.720011673579653,0.793635092078784,-0.582411251001178,-0.417977381399996,-0.0332218478121798,-0.727787929410613,0.109594288422479,-0.779754868849831,-0.464897368113971,-1.09200319641892,0.062787653458846,0.0562747247983513,-1.16962176918733,-0.4733822257219,213
"3145277",-25.9678270168576,-75.2702667793254,-704500,1446500,3,NA,"PS18","PS18_134",NA,NA,NA,37.2691430819862,1990,"FTS","",0.0901478393580422,-0.230635340411535,-0.554371794604627,-0.324126029592184,-0.0408070409170971,-0.678446735905176,0.0163773588196777,-0.743258596263127,-0.521929671811903,-0.711343829893973,0.312307492407535,-0.875940887604465,-1.07703830729708,-0.233207417652361,324
"3198614",-26.9284444830904,-75.4733653698016,-718500,1414500,3,NA,"PS18","PS18_135",NA,NA,NA,16.5740312723696,1990,"FTS","",1.07789886917813,1.5011030507421,-0.710801855633574,-1.12495857011758,-0.0463493657123703,-0.636177816042219,-0.0601935018957322,-0.595322746301988,-0.385124817140435,-1.25367286928844,-0.0616044341813071,-0.871498458456581,-1.3124009762322,-0.631274923619467,294
"3105255",-26.4792674417151,-74.9632666448519,-732500,1470500,4,NA,"PS18","PS18_136",NA,NA,NA,25.4828095883411,1990,"FTS","",0.902487398045481,1.1429896634514,-0.735545798654835,-1.39457792399759,-0.031136908474426,-0.784251351756627,0.221334750632228,-0.770362053628982,-0.347605110213966,-1.00565463889472,0.142551784295481,0.429260141955775,-0.780122619661478,0.440616349431624,424
"1985265",-7.03777816430702,-70.3194550908844,-264500,2142500,13,NA,"PS18","PS18_160","PS18_222",NA,NA,30.0518654629697,1990,"FTS","",0.049021007796332,-0.28771949142699,0.692139599230818,1.04771469349103,0.609385382338817,-0.874911205497615,0.412064655788444,0.320797717138277,-0.622991875019965,0.190808663425213,0.910470559010913,0.0745372695824974,0.172544665432197,0.578494479990063,1326
"1961998",-3.25119323108605,-70.3086184839013,-122500,2156500,7,NA,"PS18","PS18_165",NA,NA,NA,21.4480069082584,1990,"FTS","",1.19356285881137,1.7491886575397,-0.315596286171784,0.196333016422084,0.0650475433212216,-0.781406979976414,0.215576404736591,-0.601762466738434,-0.687831179379883,-1.67450160745219,-0.138347855635287,-1.09430199006938,-0.858580987441111,0.229351471963048,748
"1922097",2.40288461155134,-70.1079317027425,91500,2180500,5,NA,"PS18","PS18_169",NA,NA,NA,13.4808615757832,1990,"FTS","",1.18990587752624,1.74119942992989,-0.618974047022919,-0.561188435970132,0.293171198410368,-0.78797650369735,0.228896981950328,-0.642641167498882,-0.425671753485141,-0.980424758331182,-0.0705699568534263,-1.62417933816308,-1.1708240206021,-0.646841809327678,523
"1915498",5.99740057391553,-69.9818756035873,229500,2184500,5,NA,"PS18","PS18_171",NA,NA,NA,26.5758647987804,1990,"FTS","",-0.0965710186077,-0.480152060359653,1.95325292883649,1.5087818615647,1.02984284951655,-0.834355158712971,0.325019174564138,-0.768908291941997,-0.436793614557948,-0.395885278308506,0.314118157286388,-0.683258408566049,-1.20825196453291,-0.437800772674561,527
"1915589",10.6679473425703,-69.7460622812779,411500,2184500,9,NA,"PS18","PS18_174",NA,NA,NA,19.5630187185734,1990,"FTS","",0.223914699481496,-0.0366623304462644,1.09250634025918,1.22674290497218,0.540947258270833,-0.911628637970838,0.493278252082718,0.248630663107109,-0.852227200331406,-1.19388655680697,-0.278033242522883,-1.13252483485135,0.614895471043484,2.75341079750867,955
"1978952",11.7251120151651,-70.0201131746097,445500,2146500,3,NA,"PS18","PS18_175",NA,NA,NA,36.3343040481396,1990,"FTS","",1.18528070463156,1.73110868400984,-0.640346948348346,-0.659615886112603,-0.127933425872574,-0.765179978669811,0.182987775994537,-0.378306231363708,-0.620590314697357,-2.57795811707017,-1.22309230609169,-1.95428354682257,-1.28869711689034,-0.898135821474511,324
"1932206",7.99725992699893,-69.987836760859,305500,2174500,7,NA,"PS18","PS18_179",NA,NA,NA,12.7287052358285,1990,"FTS","",1.16813496545029,1.69383428651135,-0.535391623786419,-0.266669906575596,0.0557785397133852,-0.79425118851775,0.241688140936733,-0.335563718881447,-0.797366628129088,-2.02701123083153,-1.0004678560852,-1.78221948296841,-0.606820448530795,-0.580126584863917,721
